;timestamp;customer_no;location;next_location
735;2019-09-02 08:40:00;170;fruit;checkout
737;2019-09-02 08:40:00;171;entrance;spices
738;2019-09-02 08:40:00;171;spices;dairy
739;2019-09-02 08:41:00;171;dairy;checkout
741;2019-09-02 08:40:00;172;entrance;drinks
742;2019-09-02 08:40:00;172;drinks;spices
743;2019-09-02 08:42:00;172;spices;dairy
744;2019-09-02 08:46:00;172;dairy;checkout
746;2019-09-02 08:40:00;173;entrance;drinks
747;2019-09-02 08:40:00;173;drinks;checkout
749;2019-09-02 08:40:00;174;entrance;fruit
750;2019-09-02 08:40:00;174;fruit;checkout
752;2019-09-02 08:41:00;175;entrance;drinks
753;2019-09-02 08:41:00;175;drinks;checkout
755;2019-09-02 08:41:00;176;entrance;drinks
756;2019-09-02 08:41:00;176;drinks;fruit
757;2019-09-02 08:42:00;176;fruit;checkout
759;2019-09-02 08:43:00;177;entrance;fruit
760;2019-09-02 08:43:00;177;fruit;checkout
762;2019-09-02 08:43:00;178;entrance;fruit
763;2019-09-02 08:43:00;178;fruit;drinks
764;2019-09-02 08:46:00;178;drinks;checkout
766;2019-09-02 08:43:00;179;entrance;spices
767;2019-09-02 08:43:00;179;spices;drinks
768;2019-09-02 08:45:00;179;drinks;checkout
770;2019-09-02 08:43:00;180;entrance;fruit
771;2019-09-02 08:43:00;180;fruit;dairy
772;2019-09-02 08:49:00;180;dairy;checkout
774;2019-09-02 08:43:00;181;entrance;fruit
775;2019-09-02 08:43:00;181;fruit;dairy
776;2019-09-02 08:44:00;181;dairy;checkout
778;2019-09-02 08:43:00;182;entrance;dairy
779;2019-09-02 08:43:00;182;dairy;spices
780;2019-09-02 08:45:00;182;spices;dairy
781;2019-09-02 08:46:00;182;dairy;checkout
783;2019-09-02 08:43:00;183;entrance;fruit
784;2019-09-02 08:43:00;183;fruit;checkout
786;2019-09-02 08:44:00;184;entrance;drinks
787;2019-09-02 08:44:00;184;drinks;spices
788;2019-09-02 08:45:00;184;spices;drinks
789;2019-09-02 08:46:00;184;drinks;fruit
790;2019-09-02 08:47:00;184;fruit;checkout
792;2019-09-02 08:46:00;185;entrance;dairy
793;2019-09-02 08:46:00;185;dairy;checkout
795;2019-09-02 08:46:00;186;entrance;dairy
796;2019-09-02 08:46:00;186;dairy;fruit
797;2019-09-02 08:57:00;186;fruit;dairy
798;2019-09-02 08:58:00;186;dairy;drinks
799;2019-09-02 09:04:00;186;drinks;fruit
800;2019-09-02 09:08:00;186;fruit;dairy
801;2019-09-02 09:10:00;186;dairy;drinks
802;2019-09-02 09:18:00;186;drinks;spices
803;2019-09-02 09:19:00;186;spices;fruit
804;2019-09-02 09:20:00;186;fruit;checkout
806;2019-09-02 08:46:00;187;entrance;drinks
807;2019-09-02 08:46:00;187;drinks;spices
808;2019-09-02 08:48:00;187;spices;dairy
809;2019-09-02 08:50:00;187;dairy;fruit
810;2019-09-02 08:51:00;187;fruit;checkout
812;2019-09-02 08:47:00;188;entrance;fruit
813;2019-09-02 08:47:00;188;fruit;checkout
815;2019-09-02 08:47:00;189;entrance;dairy
816;2019-09-02 08:47:00;189;dairy;spices
817;2019-09-02 08:48:00;189;spices;drinks
818;2019-09-02 08:49:00;189;drinks;fruit
819;2019-09-02 08:52:00;189;fruit;checkout
821;2019-09-02 08:47:00;190;entrance;spices
822;2019-09-02 08:47:00;190;spices;dairy
823;2019-09-02 08:48:00;190;dairy;checkout
825;2019-09-02 08:47:00;191;entrance;dairy
826;2019-09-02 08:47:00;191;dairy;drinks
827;2019-09-02 08:53:00;191;drinks;spices
828;2019-09-02 08:54:00;191;spices;dairy
829;2019-09-02 08:56:00;191;dairy;checkout
831;2019-09-02 08:48:00;192;entrance;dairy
832;2019-09-02 08:48:00;192;dairy;drinks
833;2019-09-02 08:55:00;192;drinks;fruit
834;2019-09-02 09:00:00;192;fruit;drinks
835;2019-09-02 09:01:00;192;drinks;checkout
837;2019-09-02 08:48:00;193;entrance;drinks
838;2019-09-02 08:48:00;193;drinks;checkout
840;2019-09-02 08:48:00;194;entrance;drinks
841;2019-09-02 08:48:00;194;drinks;checkout
843;2019-09-02 08:48:00;195;entrance;dairy
844;2019-09-02 08:48:00;195;dairy;fruit
845;2019-09-02 08:50:00;195;fruit;drinks
846;2019-09-02 08:51:00;195;drinks;checkout
848;2019-09-02 08:50:00;196;entrance;dairy
849;2019-09-02 08:50:00;196;dairy;spices
850;2019-09-02 08:51:00;196;spices;fruit
851;2019-09-02 08:53:00;196;fruit;checkout
853;2019-09-02 08:51:00;197;entrance;fruit
854;2019-09-02 08:51:00;197;fruit;spices
855;2019-09-02 08:55:00;197;spices;checkout
857;2019-09-02 08:51:00;198;entrance;fruit
858;2019-09-02 08:51:00;198;fruit;checkout
860;2019-09-02 08:51:00;199;entrance;fruit
861;2019-09-02 08:51:00;199;fruit;dairy
862;2019-09-02 08:55:00;199;dairy;fruit
863;2019-09-02 08:59:00;199;fruit;spices
864;2019-09-02 09:02:00;199;spices;drinks
865;2019-09-02 09:03:00;199;drinks;spices
866;2019-09-02 09:06:00;199;spices;checkout
868;2019-09-02 08:51:00;200;entrance;fruit
869;2019-09-02 08:51:00;200;fruit;checkout
871;2019-09-02 08:51:00;201;entrance;fruit
872;2019-09-02 08:51:00;201;fruit;dairy
873;2019-09-02 08:52:00;201;dairy;checkout
875;2019-09-02 08:55:00;202;entrance;dairy
876;2019-09-02 08:55:00;202;dairy;checkout
878;2019-09-02 08:55:00;203;entrance;spices
879;2019-09-02 08:55:00;203;spices;drinks
880;2019-09-02 08:56:00;203;drinks;checkout
882;2019-09-02 08:55:00;204;entrance;dairy
883;2019-09-02 08:55:00;204;dairy;checkout
885;2019-09-02 08:55:00;205;entrance;fruit
886;2019-09-02 08:55:00;205;fruit;drinks
887;2019-09-02 08:57:00;205;drinks;checkout
889;2019-09-02 08:55:00;206;entrance;fruit
890;2019-09-02 08:55:00;206;fruit;dairy
891;2019-09-02 08:58:00;206;dairy;drinks
892;2019-09-02 09:00:00;206;drinks;fruit
893;2019-09-02 09:01:00;206;fruit;dairy
894;2019-09-02 09:03:00;206;dairy;checkout
896;2019-09-02 08:55:00;207;entrance;fruit
897;2019-09-02 08:55:00;207;fruit;checkout
899;2019-09-02 08:56:00;208;entrance;dairy
900;2019-09-02 08:56:00;208;dairy;drinks
901;2019-09-02 08:58:00;208;drinks;fruit
902;2019-09-02 09:00:00;208;fruit;dairy
903;2019-09-02 09:02:00;208;dairy;checkout
905;2019-09-02 08:56:00;209;entrance;fruit
906;2019-09-02 08:56:00;209;fruit;checkout
908;2019-09-02 08:56:00;210;entrance;fruit
909;2019-09-02 08:56:00;210;fruit;checkout
911;2019-09-02 08:58:00;211;entrance;dairy
912;2019-09-02 08:58:00;211;dairy;spices
913;2019-09-02 09:04:00;211;spices;dairy
914;2019-09-02 09:05:00;211;dairy;drinks
915;2019-09-02 09:08:00;211;drinks;fruit
916;2019-09-02 09:11:00;211;fruit;checkout
918;2019-09-02 08:58:00;212;entrance;dairy
919;2019-09-02 08:58:00;212;dairy;checkout
921;2019-09-02 08:58:00;213;entrance;drinks
922;2019-09-02 08:58:00;213;drinks;checkout
924;2019-09-02 08:58:00;214;entrance;fruit
925;2019-09-02 08:58:00;214;fruit;dairy
926;2019-09-02 09:02:00;214;dairy;drinks
927;2019-09-02 09:03:00;214;drinks;fruit
928;2019-09-02 09:09:00;214;fruit;drinks
929;2019-09-02 09:10:00;214;drinks;checkout
931;2019-09-02 08:59:00;215;entrance;fruit
932;2019-09-02 08:59:00;215;fruit;checkout
934;2019-09-02 09:00:00;216;entrance;dairy
935;2019-09-02 09:00:00;216;dairy;drinks
936;2019-09-02 09:02:00;216;drinks;spices
937;2019-09-02 09:05:00;216;spices;drinks
938;2019-09-02 09:06:00;216;drinks;checkout
940;2019-09-02 09:03:00;217;entrance;spices
941;2019-09-02 09:03:00;217;spices;dairy
942;2019-09-02 09:05:00;217;dairy;drinks
943;2019-09-02 09:09:00;217;drinks;fruit
944;2019-09-02 09:12:00;217;fruit;dairy
945;2019-09-02 09:19:00;217;dairy;checkout
947;2019-09-02 09:03:00;218;entrance;fruit
948;2019-09-02 09:03:00;218;fruit;checkout
950;2019-09-02 09:08:00;219;entrance;fruit
951;2019-09-02 09:08:00;219;fruit;dairy
952;2019-09-02 09:10:00;219;dairy;fruit
953;2019-09-02 09:22:00;219;fruit;checkout
955;2019-09-02 09:08:00;220;entrance;fruit
956;2019-09-02 09:08:00;220;fruit;spices
957;2019-09-02 09:10:00;220;spices;drinks
958;2019-09-02 09:13:00;220;drinks;fruit
959;2019-09-02 09:16:00;220;fruit;dairy
960;2019-09-02 09:20:00;220;dairy;drinks
961;2019-09-02 09:24:00;220;drinks;checkout
963;2019-09-02 09:08:00;221;entrance;dairy
964;2019-09-02 09:08:00;221;dairy;checkout
966;2019-09-02 09:08:00;222;entrance;spices
967;2019-09-02 09:08:00;222;spices;checkout
969;2019-09-02 09:09:00;223;entrance;fruit
970;2019-09-02 09:09:00;223;fruit;checkout
972;2019-09-02 09:10:00;224;entrance;spices
973;2019-09-02 09:10:00;224;spices;drinks
974;2019-09-02 09:11:00;224;drinks;checkout
976;2019-09-02 09:10:00;225;entrance;fruit
977;2019-09-02 09:10:00;225;fruit;spices
978;2019-09-02 09:12:00;225;spices;checkout
980;2019-09-02 09:11:00;226;entrance;fruit
981;2019-09-02 09:11:00;226;fruit;checkout
983;2019-09-02 09:11:00;227;entrance;fruit
984;2019-09-02 09:11:00;227;fruit;checkout
986;2019-09-02 09:12:00;228;entrance;spices
987;2019-09-02 09:12:00;228;spices;drinks
988;2019-09-02 09:14:00;228;drinks;checkout
990;2019-09-02 09:12:00;229;entrance;spices
991;2019-09-02 09:12:00;229;spices;dairy
992;2019-09-02 09:16:00;229;dairy;fruit
993;2019-09-02 09:19:00;229;fruit;dairy
994;2019-09-02 09:22:00;229;dairy;fruit
995;2019-09-02 09:28:00;229;fruit;checkout
997;2019-09-02 09:13:00;230;entrance;fruit
998;2019-09-02 09:13:00;230;fruit;dairy
999;2019-09-02 09:15:00;230;dairy;drinks
1000;2019-09-02 09:16:00;230;drinks;checkout
1002;2019-09-02 09:14:00;231;entrance;fruit
1003;2019-09-02 09:14:00;231;fruit;dairy
1004;2019-09-02 09:21:00;231;dairy;drinks
1005;2019-09-02 09:22:00;231;drinks;checkout
1007;2019-09-02 09:15:00;232;entrance;dairy
1008;2019-09-02 09:15:00;232;dairy;drinks
1009;2019-09-02 09:16:00;232;drinks;fruit
1010;2019-09-02 09:22:00;232;fruit;checkout
1012;2019-09-02 09:15:00;233;entrance;fruit
1013;2019-09-02 09:15:00;233;fruit;dairy
1014;2019-09-02 09:19:00;233;dairy;checkout
1016;2019-09-02 09:17:00;234;entrance;fruit
1017;2019-09-02 09:17:00;234;fruit;drinks
1018;2019-09-02 09:18:00;234;drinks;fruit
1019;2019-09-02 09:19:00;234;fruit;dairy
1020;2019-09-02 09:20:00;234;dairy;drinks
1021;2019-09-02 09:28:00;234;drinks;spices
1022;2019-09-02 09:30:00;234;spices;fruit
1023;2019-09-02 09:34:00;234;fruit;checkout
1025;2019-09-02 09:18:00;235;entrance;dairy
1026;2019-09-02 09:18:00;235;dairy;checkout
1028;2019-09-02 09:18:00;236;entrance;drinks
1029;2019-09-02 09:18:00;236;drinks;fruit
1030;2019-09-02 09:25:00;236;fruit;spices
1031;2019-09-02 09:27:00;236;spices;dairy
1032;2019-09-02 09:29:00;236;dairy;fruit
1033;2019-09-02 09:41:00;236;fruit;checkout
1035;2019-09-02 09:18:00;237;entrance;spices
1036;2019-09-02 09:18:00;237;spices;drinks
1037;2019-09-02 09:20:00;237;drinks;fruit
1038;2019-09-02 09:22:00;237;fruit;checkout
1040;2019-09-02 09:18:00;238;entrance;dairy
1041;2019-09-02 09:18:00;238;dairy;fruit
1042;2019-09-02 09:19:00;238;fruit;checkout
1044;2019-09-02 09:21:00;239;entrance;fruit
1045;2019-09-02 09:21:00;239;fruit;checkout
1047;2019-09-02 09:21:00;240;entrance;spices
1048;2019-09-02 09:21:00;240;spices;drinks
1049;2019-09-02 09:22:00;240;drinks;checkout
1051;2019-09-02 09:21:00;241;entrance;spices
1052;2019-09-02 09:21:00;241;spices;dairy
1053;2019-09-02 09:22:00;241;dairy;drinks
1054;2019-09-02 09:23:00;241;drinks;checkout
1056;2019-09-02 09:23:00;242;entrance;fruit
1057;2019-09-02 09:23:00;242;fruit;checkout
1059;2019-09-02 09:23:00;243;entrance;spices
1060;2019-09-02 09:23:00;243;spices;drinks
1061;2019-09-02 09:24:00;243;drinks;checkout
1063;2019-09-02 09:26:00;244;entrance;spices
1064;2019-09-02 09:26:00;244;spices;dairy
1065;2019-09-02 09:27:00;244;dairy;checkout
1067;2019-09-02 09:29:00;245;entrance;fruit
1068;2019-09-02 09:29:00;245;fruit;checkout
1070;2019-09-02 09:31:00;246;entrance;fruit
1071;2019-09-02 09:31:00;246;fruit;checkout
1073;2019-09-02 09:31:00;247;entrance;fruit
1074;2019-09-02 09:31:00;247;fruit;drinks
1075;2019-09-02 09:32:00;247;drinks;checkout
1077;2019-09-02 09:32:00;248;entrance;fruit
1078;2019-09-02 09:32:00;248;fruit;spices
1079;2019-09-02 09:33:00;248;spices;drinks
1080;2019-09-02 09:34:00;248;drinks;checkout
1082;2019-09-02 09:32:00;249;entrance;fruit
1083;2019-09-02 09:32:00;249;fruit;checkout
1085;2019-09-02 09:34:00;250;entrance;dairy
1086;2019-09-02 09:34:00;250;dairy;checkout
1088;2019-09-02 09:34:00;251;entrance;spices
1089;2019-09-02 09:34:00;251;spices;fruit
1090;2019-09-02 09:35:00;251;fruit;checkout
1092;2019-09-02 09:34:00;252;entrance;spices
1093;2019-09-02 09:34:00;252;spices;drinks
1094;2019-09-02 09:35:00;252;drinks;fruit
1095;2019-09-02 09:36:00;252;fruit;drinks
1096;2019-09-02 09:37:00;252;drinks;checkout
1098;2019-09-02 09:34:00;253;entrance;dairy
1099;2019-09-02 09:34:00;253;dairy;drinks
1100;2019-09-02 09:35:00;253;drinks;spices
1101;2019-09-02 09:38:00;253;spices;dairy
1102;2019-09-02 09:39:00;253;dairy;checkout
1104;2019-09-02 09:34:00;254;entrance;dairy
1105;2019-09-02 09:34:00;254;dairy;spices
1106;2019-09-02 09:37:00;254;spices;drinks
1107;2019-09-02 09:38:00;254;drinks;spices
1108;2019-09-02 09:43:00;254;spices;checkout
1110;2019-09-02 09:37:00;255;entrance;dairy
1111;2019-09-02 09:37:00;255;dairy;checkout
1113;2019-09-02 09:37:00;256;entrance;fruit
1114;2019-09-02 09:37:00;256;fruit;dairy
1115;2019-09-02 09:39:00;256;dairy;drinks
1116;2019-09-02 09:42:00;256;drinks;fruit
1117;2019-09-02 09:46:00;256;fruit;dairy
1118;2019-09-02 09:47:00;256;dairy;spices
1119;2019-09-02 09:48:00;256;spices;drinks
1120;2019-09-02 09:49:00;256;drinks;spices
1121;2019-09-02 09:53:00;256;spices;fruit
1122;2019-09-02 09:54:00;256;fruit;checkout
1124;2019-09-02 09:37:00;257;entrance;dairy
1125;2019-09-02 09:37:00;257;dairy;fruit
1126;2019-09-02 09:44:00;257;fruit;checkout
1128;2019-09-02 09:37:00;258;entrance;spices
1129;2019-09-02 09:37:00;258;spices;dairy
1130;2019-09-02 09:41:00;258;dairy;spices
1131;2019-09-02 09:42:00;258;spices;dairy
1132;2019-09-02 09:46:00;258;dairy;fruit
1133;2019-09-02 09:50:00;258;fruit;dairy
1134;2019-09-02 09:51:00;258;dairy;drinks
1135;2019-09-02 09:53:00;258;drinks;checkout
1137;2019-09-02 09:37:00;259;entrance;drinks
1138;2019-09-02 09:37:00;259;drinks;checkout
1140;2019-09-02 09:37:00;260;entrance;dairy
1141;2019-09-02 09:37:00;260;dairy;drinks
1142;2019-09-02 09:39:00;260;drinks;checkout
1144;2019-09-02 09:37:00;261;entrance;fruit
1145;2019-09-02 09:37:00;261;fruit;checkout
1147;2019-09-02 09:38:00;262;entrance;fruit
1148;2019-09-02 09:38:00;262;fruit;checkout
1150;2019-09-02 09:38:00;263;entrance;dairy
1151;2019-09-02 09:38:00;263;dairy;checkout
1153;2019-09-02 09:38:00;264;entrance;dairy
1154;2019-09-02 09:38:00;264;dairy;drinks
1155;2019-09-02 09:39:00;264;drinks;fruit
1156;2019-09-02 09:42:00;264;fruit;dairy
1157;2019-09-02 09:43:00;264;dairy;checkout
1159;2019-09-02 09:38:00;265;entrance;fruit
1160;2019-09-02 09:38:00;265;fruit;checkout
1162;2019-09-02 09:38:00;266;entrance;fruit
1163;2019-09-02 09:38:00;266;fruit;spices
1164;2019-09-02 09:39:00;266;spices;drinks
1165;2019-09-02 09:40:00;266;drinks;checkout
1167;2019-09-02 09:39:00;267;entrance;fruit
1168;2019-09-02 09:39:00;267;fruit;checkout
1170;2019-09-02 09:39:00;268;entrance;fruit
1171;2019-09-02 09:39:00;268;fruit;checkout
1173;2019-09-02 09:40:00;269;entrance;fruit
1174;2019-09-02 09:40:00;269;fruit;checkout
1176;2019-09-02 09:40:00;270;entrance;fruit
1177;2019-09-02 09:40:00;270;fruit;checkout
1179;2019-09-02 09:40:00;271;entrance;dairy
1180;2019-09-02 09:40:00;271;dairy;drinks
1181;2019-09-02 09:42:00;271;drinks;checkout
1183;2019-09-02 09:41:00;272;entrance;fruit
1184;2019-09-02 09:41:00;272;fruit;drinks
1185;2019-09-02 09:43:00;272;drinks;checkout
1187;2019-09-02 09:42:00;273;entrance;fruit
1188;2019-09-02 09:42:00;273;fruit;checkout
1190;2019-09-02 09:42:00;274;entrance;drinks
1191;2019-09-02 09:42:00;274;drinks;checkout
1193;2019-09-02 09:42:00;275;entrance;fruit
1194;2019-09-02 09:42:00;275;fruit;dairy
1195;2019-09-02 09:43:00;275;dairy;checkout
1197;2019-09-02 09:42:00;276;entrance;fruit
1198;2019-09-02 09:42:00;276;fruit;checkout
1200;2019-09-02 09:43:00;277;entrance;fruit
1201;2019-09-02 09:43:00;277;fruit;dairy
1202;2019-09-02 09:49:00;277;dairy;drinks
1203;2019-09-02 09:52:00;277;drinks;spices
1204;2019-09-02 09:55:00;277;spices;drinks
1205;2019-09-02 09:56:00;277;drinks;checkout
1207;2019-09-02 09:43:00;278;entrance;fruit
1208;2019-09-02 09:43:00;278;fruit;checkout
1210;2019-09-02 09:45:00;279;entrance;drinks
1211;2019-09-02 09:45:00;279;drinks;fruit
1212;2019-09-02 09:47:00;279;fruit;spices
1213;2019-09-02 09:54:00;279;spices;drinks
1214;2019-09-02 09:55:00;279;drinks;checkout
1216;2019-09-02 09:45:00;280;entrance;spices
1217;2019-09-02 09:45:00;280;spices;checkout
1219;2019-09-02 09:46:00;281;entrance;fruit
1220;2019-09-02 09:46:00;281;fruit;drinks
1221;2019-09-02 09:50:00;281;drinks;checkout
1223;2019-09-02 09:46:00;282;entrance;fruit
1224;2019-09-02 09:46:00;282;fruit;spices
1225;2019-09-02 09:48:00;282;spices;checkout
1227;2019-09-02 09:46:00;283;entrance;fruit
1228;2019-09-02 09:46:00;283;fruit;checkout
1230;2019-09-02 09:46:00;284;entrance;dairy
1231;2019-09-02 09:46:00;284;dairy;spices
1232;2019-09-02 09:51:00;284;spices;drinks
1233;2019-09-02 09:53:00;284;drinks;checkout
1235;2019-09-02 09:47:00;285;entrance;dairy
1236;2019-09-02 09:47:00;285;dairy;drinks
1237;2019-09-02 09:55:00;285;drinks;checkout
1239;2019-09-02 09:49:00;286;entrance;dairy
1240;2019-09-02 09:49:00;286;dairy;drinks
1241;2019-09-02 09:53:00;286;drinks;fruit
1242;2019-09-02 09:58:00;286;fruit;dairy
1243;2019-09-02 09:59:00;286;dairy;spices
1244;2019-09-02 10:02:00;286;spices;checkout
1246;2019-09-02 09:49:00;287;entrance;spices
1247;2019-09-02 09:49:00;287;spices;fruit
1248;2019-09-02 09:50:00;287;fruit;drinks
1249;2019-09-02 10:05:00;287;drinks;checkout
1251;2019-09-02 09:49:00;288;entrance;fruit
1252;2019-09-02 09:49:00;288;fruit;drinks
1253;2019-09-02 09:54:00;288;drinks;spices
1254;2019-09-02 09:58:00;288;spices;dairy
1255;2019-09-02 10:00:00;288;dairy;checkout
1257;2019-09-02 09:51:00;289;entrance;drinks
1258;2019-09-02 09:51:00;289;drinks;checkout
1260;2019-09-02 09:52:00;290;entrance;dairy
1261;2019-09-02 09:52:00;290;dairy;drinks
1262;2019-09-02 09:59:00;290;drinks;checkout
1264;2019-09-02 09:52:00;291;entrance;fruit
1265;2019-09-02 09:52:00;291;fruit;dairy
1266;2019-09-02 09:53:00;291;dairy;fruit
1267;2019-09-02 09:54:00;291;fruit;checkout
1269;2019-09-02 09:53:00;292;entrance;fruit
1270;2019-09-02 09:53:00;292;fruit;checkout
1272;2019-09-02 09:53:00;293;entrance;spices
1273;2019-09-02 09:53:00;293;spices;dairy
1274;2019-09-02 09:55:00;293;dairy;drinks
1275;2019-09-02 09:57:00;293;drinks;fruit
1276;2019-09-02 09:58:00;293;fruit;dairy
1277;2019-09-02 10:00:00;293;dairy;fruit
1278;2019-09-02 10:07:00;293;fruit;checkout
1280;2019-09-02 09:55:00;294;entrance;drinks
1281;2019-09-02 09:55:00;294;drinks;fruit
1282;2019-09-02 09:59:00;294;fruit;checkout
1284;2019-09-02 09:55:00;295;entrance;fruit
1285;2019-09-02 09:55:00;295;fruit;checkout
1287;2019-09-02 09:55:00;296;entrance;fruit
1288;2019-09-02 09:55:00;296;fruit;checkout
1290;2019-09-02 09:58:00;297;entrance;fruit
1291;2019-09-02 09:58:00;297;fruit;dairy
1292;2019-09-02 10:02:00;297;dairy;drinks
1293;2019-09-02 10:05:00;297;drinks;fruit
1294;2019-09-02 10:09:00;297;fruit;checkout
1296;2019-09-02 09:59:00;298;entrance;dairy
1297;2019-09-02 09:59:00;298;dairy;spices
1298;2019-09-02 10:18:00;298;spices;checkout
1300;2019-09-02 09:59:00;299;entrance;spices
1301;2019-09-02 09:59:00;299;spices;checkout
1303;2019-09-02 09:59:00;300;entrance;drinks
1304;2019-09-02 09:59:00;300;drinks;spices
1305;2019-09-02 10:00:00;300;spices;drinks
1306;2019-09-02 10:01:00;300;drinks;checkout
1308;2019-09-02 09:59:00;301;entrance;fruit
1309;2019-09-02 09:59:00;301;fruit;dairy
1310;2019-09-02 10:01:00;301;dairy;spices
1311;2019-09-02 10:11:00;301;spices;fruit
1312;2019-09-02 10:12:00;301;fruit;checkout
1314;2019-09-02 09:59:00;302;entrance;fruit
1315;2019-09-02 09:59:00;302;fruit;checkout
1317;2019-09-02 09:59:00;303;entrance;drinks
1318;2019-09-02 09:59:00;303;drinks;checkout
1320;2019-09-02 10:02:00;304;entrance;fruit
1321;2019-09-02 10:02:00;304;fruit;checkout
1323;2019-09-02 10:02:00;305;entrance;spices
1324;2019-09-02 10:02:00;305;spices;dairy
1325;2019-09-02 10:06:00;305;dairy;spices
1326;2019-09-02 10:17:00;305;spices;drinks
1327;2019-09-02 10:18:00;305;drinks;fruit
1328;2019-09-02 10:22:00;305;fruit;checkout
1330;2019-09-02 10:02:00;306;entrance;dairy
1331;2019-09-02 10:02:00;306;dairy;drinks
1332;2019-09-02 10:03:00;306;drinks;checkout
1334;2019-09-02 10:05:00;307;entrance;fruit
1335;2019-09-02 10:05:00;307;fruit;checkout
1337;2019-09-02 10:07:00;308;entrance;fruit
1338;2019-09-02 10:07:00;308;fruit;checkout
1340;2019-09-02 10:07:00;309;entrance;spices
1341;2019-09-02 10:07:00;309;spices;checkout
1343;2019-09-02 10:07:00;310;entrance;dairy
1344;2019-09-02 10:07:00;310;dairy;checkout
1346;2019-09-02 10:08:00;311;entrance;fruit
1347;2019-09-02 10:08:00;311;fruit;checkout
1349;2019-09-02 10:08:00;312;entrance;dairy
1350;2019-09-02 10:08:00;312;dairy;fruit
1351;2019-09-02 10:12:00;312;fruit;drinks
1352;2019-09-02 10:15:00;312;drinks;fruit
1353;2019-09-02 10:21:00;312;fruit;drinks
1354;2019-09-02 10:22:00;312;drinks;checkout
1356;2019-09-02 10:08:00;313;entrance;dairy
1357;2019-09-02 10:08:00;313;dairy;drinks
1358;2019-09-02 10:09:00;313;drinks;checkout
1360;2019-09-02 10:09:00;314;entrance;dairy
1361;2019-09-02 10:09:00;314;dairy;fruit
1362;2019-09-02 10:12:00;314;fruit;drinks
1363;2019-09-02 10:17:00;314;drinks;spices
1364;2019-09-02 10:18:00;314;spices;drinks
1365;2019-09-02 10:19:00;314;drinks;checkout
1367;2019-09-02 10:09:00;315;entrance;dairy
1368;2019-09-02 10:09:00;315;dairy;checkout
1370;2019-09-02 10:10:00;316;entrance;spices
1371;2019-09-02 10:10:00;316;spices;dairy
1372;2019-09-02 10:13:00;316;dairy;fruit
1373;2019-09-02 10:15:00;316;fruit;checkout
1375;2019-09-02 10:10:00;317;entrance;dairy
1376;2019-09-02 10:10:00;317;dairy;fruit
1377;2019-09-02 10:12:00;317;fruit;checkout
1379;2019-09-02 10:10:00;318;entrance;dairy
